,ID,Candidate,Constituency ∇,Party,Criminal Case,Total Assets,Liabilities,state,Education
1096,96,Ranjit Singh,RANIA,IND,0,27 Crore+,16 Lac+,HARYANA,Graduate
1097,97,Padmini Dian,KOTPAD,BJD,0,94 Lac+,5 Lac+,ODISHA,12th Pass
1098,98,Vaibhav Vijay Naik,KUDAL,SHS,1,20 Crore+,89 Lac+,MAHARASHTRA,Graduate
1099,99,Rupak Sarmah,NOWGONG,BJP,0,8 Crore+,1 Crore+,ASSAM,Graduate
1100,100,Chetan Singh Jouramajra,SAMANA,AAP,1,1 Crore+,37 Lac+,PUNJAB,12th Pass
1101,101,Rajeshwar Singh,SAROJINI NAGAR,BJP,0,10 Crore+,0,UTTAR PRADESH,Doctorate
1102,102,Bhuwan Chandra Kapri,KHATIMA,INC,0,49 Lac+,12 Lac+,UTTARAKHAND,Graduate Professional
1103,103,Vinay Kulkarni,DHARWAD,INC,7,19 Crore+,1 Crore+,KARNATAKA,12th Pass
1104,104,Bram Shanker (Jimpa),HOSHIARPUR,AAP,0,8 Crore+,1 Crore+,PUNJAB,12th Pass
1105,105,Renu Bala,SADHAURA (SC),INC,0,2 Crore+,21 Lac+,HARYANA,12th Pass
1106,106,Suresh Kumar Khanna,SHAHJAHANPUR,BJP,0,1 Crore+,60 Thou+,UTTAR PRADESH,Graduate Professional
1107,107,Sekar S,PARAMATHIVELUR,AIADMK,0,2 Crore+,62 Lac+,TAMIL NADU,Graduate Professional
1108,108,Nemcha Kipgen,KANGPOKPI,BJP,0,3 Crore+,5 Lac+,MANIPUR,Others
1109,109,Dr. Jaswant Singh Yadav,BEHROR,BJP,0,11 Crore+,34 Lac+,RAJASTHAN,Graduate Professional
1110,110,Arif Masood,BHOPAL MADHYA,INC,6,7 Crore+,53 Lac+,MADHYA PRADESH,Post Graduate
1111,111,Nagaimaali V P,KILVELUR,CPI(M),0,19 Lac+,12 Lac+,TAMIL NADU,Graduate Professional
1112,112,Satyanarayan Mukhopadhyay,CHHATNA,BJP,0,27 Lac+,4 Lac+,WEST BENGAL,Graduate Professional
1113,113,K.P.Munusamy,VEPPANAHALLI,AIADMK,0,12 Crore+,42 Lac+,TAMIL NADU,Graduate Professional
1114,114,Ajay Dharam Singh,JEVARGI,INC,1,65 Crore+,37 Crore+,KARNATAKA,Graduate Professional
1115,115,Jagannath Naik,PATNA,BJD,0,1 Crore+,17 Lac+,ODISHA,Graduate
1116,116,Ganeshram Singkhuntia,JASHIPUR,BJP,0,0,9 Lac+,ODISHA,Others
1117,117,Chandrahas Chaupal,SINGHESHWAR (SC),RJD,2,0,0,BIHAR,12th Pass
1118,118,Prabhat Kumar Verma,GAURA,BJP,0,1 Crore+,0,UTTAR PRADESH,Graduate Professional
1119,119,Venkatroshaiah Kilari,PONNUR,YSRCP,0,81 Crore+,15 Crore+,ANDHRA PRADESH,Graduate
1120,120,Selvaraj A K,METTUPALAYAM,AIADMK,0,0,0,TAMIL NADU,Graduate
1121,121,Armaan Khan,LUCKNOW WEST,SP,0,14 Crore+,6 Crore+,UTTAR PRADESH,Graduate
1122,122,Manjit Singh Bilaspur,NIHAL SINGH WALA (SC),AAP,4,6 Lac+,20 Lac+,PUNJAB,Graduate
1123,123,Durai. Chandrasekar,PONNERI (SC),INC,1,66 Lac+,0,TAMIL NADU,Graduate Professional
1124,124,Balachandra Laxmanrao Jarkiholi,ARABHAVI,BJP,0,35 Crore+,17 Lac+,KARNATAKA,10th Pass
1125,125,Yamini Yashwant Jadhav,BYCULLA,SHS,0,9 Crore+,3 Crore+,MAHARASHTRA,Graduate
1126,126,Shivanand Patil,BASAVANA BAGEVADI,INC,0,0,3 Crore+,KARNATAKA,Others
1127,127,Bhagirathi Murulya,SULLIA (SC),BJP,0,28 Lac+,2 Lac+,KARNATAKA,10th Pass
1128,128,Sanjay Saraogi,DARBHANGA,BJP,4,0,1 Crore+,BIHAR,Post Graduate
1129,129,Tsering Tashi,TAWANG,BJP,0,109 Crore+,0,ARUNACHAL PRADESH,Graduate
1130,130,Abdul Samad P,MANAPPARAI,DMK,1,10 Lac+,0,TAMIL NADU,10th Pass
1131,131,Rajendra Kumar,DEVSAR (SC),BJP,0,1 Crore+,16 Lac+,MADHYA PRADESH,12th Pass
1132,132,Pawan Kumar Singh,BHATPARA,BJP,12,4 Crore+,3 Lac+,WEST BENGAL,Graduate
1133,133,R.Manickam,KULITHALAI,DMK,6,1 Crore+,70 Lac+,TAMIL NADU,12th Pass
1134,134,Poorv Sainik Ramkumar Toppo,SITAPUR (ST),BJP,0,13 Lac+,17 Lac+,CHHATTISGARH,Graduate
1135,135,Radhakrishnan,VRIDHACHALAM,INC,5,1 Crore+,61 Thou+,TAMIL NADU,10th Pass
1136,136,Gadde Rama Mohan,VIJAYAWADA EAST,TDP,0,14 Crore+,3 Crore+,ANDHRA PRADESH,Post Graduate
1137,137,Balo Raja,PALIN,BJP,0,10 Crore+,26 Lac+,ARUNACHAL PRADESH,Graduate
1138,138,Abdur Rashid Mandal,GOALPARA WEST,INC,1,0,0,ASSAM,Others
1139,139,Bulu Chik Baraik,MAL (ST),AITC,0,5 Lac+,0,WEST BENGAL,8th Pass
1140,140,Bhaiya Lal Rajwade,BAIKUNTHPUR,BJP,0,2 Crore+,6 Lac+,CHHATTISGARH,10th Pass
1141,141,Islam Uddin,KADAMTALA-KURTI,CPI(M),2,18 Lac+,22 Lac+,TRIPURA,Graduate
1142,142,Smt. Sarla Vijendra Rawat,SABALAGADH,BJP,1,38 Lac+,4 Lac+,MADHYA PRADESH,10th Pass
1143,143,Desai Rakesh Gunvantbhai,NAVSARI,BJP,0,1 Crore+,17 Lac+,GUJARAT,Others
1144,144,Vijaybhai Rameshbhai Patel,DANGS (ST),BJP,0,1 Crore+,44 Lac+,GUJARAT,10th Pass
1145,145,Suresh Rahi,HARGAON (SC),BJP,1,0,3 Lac+,UTTAR PRADESH,Post Graduate
1146,146,Zhaleo Rio,GHASPANI-II (ST),NDPP,0,9 Crore+,0,NAGALAND,Graduate
1147,147,Priyanka Penchi,CHACHOURA,BJP,0,64 Lac+,0,MADHYA PRADESH,Graduate Professional
1148,148,Devendra Ramnarayan Sakhwar,AMBAH (SC),INC,0,39 Lac+,2 Lac+,MADHYA PRADESH,12th Pass
1149,149,Kadam Yogeshdada Ramdas,DAPOLI,SHS,0,11 Crore+,4 Crore+,MAHARASHTRA,Graduate
1150,150,Laxman Ram,MERTA (SC),BJP,0,43 Lac+,32 Lac+,RAJASTHAN,10th Pass
1151,151,Prakash Prem Kumar,JOGINDERNAGAR,BJP,0,25 Crore+,0,HIMACHAL PRADESH,10th Pass
1152,152,Hari Singh Sapre,KURWAI (SC),BJP,0,3 Crore+,50 Lac+,MADHYA PRADESH,Graduate
1153,153,Ram Singh,PATTI,SP,6,4 Crore+,75 Lac+,UTTAR PRADESH,Post Graduate
1154,154,A.R.Krishnamurthy,KOLLEGAL (SC),INC,0,0,48 Lac+,KARNATAKA,Graduate
1155,155,Dadarao Yadaorao Keche,ARVI,BJP,0,1 Crore+,18 Lac+,MAHARASHTRA,Graduate
1156,156,Bikram Keshari Arukha,BHANJANAGAR,BJD,0,3 Crore+,14 Lac+,ODISHA,Post Graduate
1157,157,Adv. V. R. Sunilkumar,KODUNGALLUR,CPI,0,2 Crore+,1 Lac+,KERALA,Graduate Professional
1158,158,Abhijit Roy,MAYURESWAR,AITC,0,91 Lac+,0,WEST BENGAL,Graduate
1159,159,Mahinder Yadav,VIKASPURI,AAP,0,2 Crore+,6 Lac+,DELHI,10th Pass
1160,160,Md Abdul Ghani,SUJAPUR,AITC,0,4 Crore+,0,WEST BENGAL,Post Graduate
1161,161,Samir Ranjan Dash,NIMAPARA,BJD,2,2 Crore+,7 Lac+,ODISHA,Graduate Professional
1162,162,Channabasappa (Chenni),SHIMOGA,BJP,1,1 Crore+,32 Lac+,KARNATAKA,8th Pass
1163,163,Dhruba Charan Sahoo,RAJANAGAR,BJD,1,1 Crore+,75 Lac+,ODISHA,Post Graduate
1164,164,Azad Minhajul Arfin,CHAKULIA,AITC,0,22 Lac+,12 Lac+,WEST BENGAL,Graduate
1165,165,C.Krishnamurali,KADAYANALLUR,AIADMK,1,3 Crore+,2 Lac+,TAMIL NADU,Graduate
1166,166,Bheem Raj Bhati,PALI,INC,0,0,0,RAJASTHAN,Graduate Professional
1167,167,Subhash Meel,KHANDELA,BJP,2,12 Lac+,0,RAJASTHAN,Graduate Professional
1168,168,Dhiraj Vilasrao Deshmukh,LATUR RURAL,INC,0,35 Crore+,1 Crore+,MAHARASHTRA,Post Graduate
1169,169,Abidur Rahman,ARARIA,INC,2,4 Crore+,8 Lac+,BIHAR,10th Pass
1170,170,Jarkiholi Ramesh Laxmanrao,GOKAK,BJP,1,49 Crore+,43 Crore+,KARNATAKA,12th Pass
1171,171,Akhil Giri,RAMNAGAR,AITC,1,70 Lac+,0,WEST BENGAL,12th Pass
1172,172,Abhay Patil,BELGAUM DAKSHIN,BJP,3,9 Crore+,29 Lac+,KARNATAKA,10th Pass
1173,173,Rana Chatterjee,BALLY,AITC,0,2 Crore+,1 Crore+,WEST BENGAL,Graduate Professional
1174,174,Surendra Mehata,BACHHWARA,BJP,0,36 Lac+,3 Lac+,BIHAR,12th Pass
1175,175,Kothur.G. Manjunatha,KOLAR,INC,1,30 Crore+,5 Crore+,KARNATAKA,10th Pass
1176,176,Jai Prakash Yadav,NARPATGANJ,BJP,3,6 Crore+,31 Lac+,BIHAR,Graduate
1177,177,Dilip Lahariya,MASTURI (SC),INC,0,0,50 Lac+,CHHATTISGARH,12th Pass
1178,178,Pradeep Shukla,SAHAJANWA,BJP,0,9 Crore+,1 Lac+,UTTAR PRADESH,Graduate
1179,179,Akhil Gogoi,SIBSAGAR,IND,52,0,30 Lac+,ASSAM,Graduate
1180,180,Joseph Samuel,AMBATTUR,DMK,1,1 Crore+,2 Lac+,TAMIL NADU,Graduate
1181,181,Ravi Rana,BADNERA,IND,7,0,7 Crore+,MAHARASHTRA,12th Pass
1182,182,Kunga Nima Lepcha,GANGTOK,Sikkim Krantikari Morcha,0,62 Lac+,2 Lac+,SIKKIM,Graduate
1183,183,Archana Pandey,CHHIBRAMAU,BJP,0,5 Crore+,9 Lac+,UTTAR PRADESH,Post Graduate
1184,184,Dr. Nikki Hembrom,KATORIA (ST),BJP,0,1 Crore+,1 Crore+,BIHAR,Doctorate
1185,185,Samar Mukherjee,RATUA,AITC,0,65 Lac+,11 Lac+,WEST BENGAL,12th Pass
1186,186,K. Narayana Rao,PARALAKHEMUNDI,BJP,0,26 Lac+,1 Lac+,ODISHA,Post Graduate
1187,187,Barinder Kumar Goyal,LEHRA,AAP,0,2 Crore+,0,PUNJAB,Graduate Professional
1188,188,Manturam Pakhira,KAKDWIP,AITC,2,67 Lac+,0,WEST BENGAL,10th Pass
1189,189,Amirtharaj .S,SRIVAIKUNTAM,INC,0,69 Crore+,3 Crore+,TAMIL NADU,Post Graduate
1190,190,Sahiram,TUGHLAKABAD,AAP,2,1 Crore+,0,DELHI,10th Pass
1191,191,Meghshyam,GOVERDHAN,BJP,0,0,0,UTTAR PRADESH,Graduate Professional
1192,192,Amman K.Arjunan,COIMBATORE NORTH,AIADMK,0,12 Crore+,1 Crore+,TAMIL NADU,10th Pass
1193,193,Balbir Singh,ISRANA (SC),INC,0,40 Lac+,0,HARYANA,12th Pass
1194,194,Dr. Rajesh Sonkar,SONKATCH (SC),BJP,4,2 Crore+,80 Lac+,MADHYA PRADESH,Doctorate
1195,195,Dr. Ramanand Yadav,FATUHA,RJD,4,0,0,BIHAR,Doctorate
1196,196,Makaranda Muduli,RAYAGADA,IND,0,15 Thou+,0,ODISHA,Post Graduate
1197,197,Jarnail Singh,TILAK NAGAR,AAP,2,2 Crore+,46 Lac+,DELHI,12th Pass
1198,198,Jafikul Islam,DOMKAL,AITC,0,4 Crore+,60 Lac+,WEST BENGAL,Post Graduate
1199,199,Karma Loday Bhutia,KABI LUNGCHUK,Sikkim Krantikari Morcha,0,8 Crore+,3 Lac+,SIKKIM,Graduate
1200,200,Usha Rani Mondal,MINAKHAN (SC),AITC,0,1 Crore+,32 Lac+,WEST BENGAL,8th Pass
1201,201,Abdul Soumik Hossain,RANINAGAR,AITC,2,10 Crore+,1 Crore+,WEST BENGAL,12th Pass
1202,202,K.V.Usha,KALYANDURG,YSRCP,1,12 Crore+,1 Crore+,ANDHRA PRADESH,Post Graduate
1203,203,Abu Asim Azmi,MANKHURD SHIVAJINAGAR,SP,12,0,9 Crore+,MAHARASHTRA,Graduate
1204,204,Vinay Bihari,LAURIYA,BJP,6,0,9 Hund+,BIHAR,Graduate
1205,205,Aroop Biswas,TOLLYGANJ,AITC,0,1 Crore+,0,WEST BENGAL,Graduate
1206,206,Sukumar Mahata,SANDESHKHALI (ST),AITC,1,12 Lac+,0,WEST BENGAL,Post Graduate
1207,207,Nasar S M,AVADI,DMK,29,11 Crore+,0,TAMIL NADU,10th Pass
1208,208,Mewa Lal Choudhary,TARAPUR,JD(U),1,0,30 Thou+,BIHAR,Doctorate
1209,209,Vikash Choudhary,KISHANGARH,INC,1,1 Crore+,37 Lac+,RAJASTHAN,Doctorate
1210,210,Abhimanyu,SANGARIA,INC,5,1 Lac+,0,RAJASTHAN,Post Graduate
1211,211,Jayanta Malla Baruah,NALBARI,BJP,0,4 Crore+,17 Lac+,ASSAM,Graduate
1212,212,Manisha,RATH (SC),BJP,3,22 Lac+,0,UTTAR PRADESH,Post Graduate
1213,213,Kewal Singh,SHAHPUR,INC,0,3 Crore+,10 Lac+,HIMACHAL PRADESH,Post Graduate
1214,214,Krishan Pal Malik,BARAUT,BJP,0,12 Crore+,3 Crore+,UTTAR PRADESH,10th Pass
1215,215,Jadeja Pradhyumansinh Mahipatsinh,ABDASA,BJP,0,1 Crore+,15 Lac+,GUJARAT,Literate
1216,216,Sandeep Singh,PEHOWA,BJP,0,2 Crore+,30 Lac+,HARYANA,Graduate
1217,217,Adv. G. R. Anil,NEDUMANGAD,CPI,3,1 Crore+,11 Lac+,KERALA,Graduate Professional
1218,218,Lalan Kumar,PIRPAINTI (SC),BJP,0,16 Lac+,0,BIHAR,Graduate
1219,219,Vipin Kumar David,ETAH,BJP,0,13 Crore+,1 Crore+,UTTAR PRADESH,Graduate
1220,220,Maragatham. K,MADURANTAKAM (SC),AIADMK,0,3 Crore+,99 Lac+,TAMIL NADU,Post Graduate
1221,221,Ponnusamy K,SENTHAMANGALAM(ST),DMK,0,76 Lac+,46 Thou+,TAMIL NADU,8th Pass
1222,222,Leela Ram,KAITHAL,BJP,0,4 Crore+,59 Lac+,HARYANA,Post Graduate
1223,223,V Sunill Kumar,KARKALA,BJP,1,7 Crore+,48 Lac+,KARNATAKA,Graduate
1224,224,Khwairakpam Raghumani Singh,URIPOK,BJP,0,2 Crore+,0,MANIPUR,Graduate Professional
1225,225,Mukesh Verma,SHIKOHABAD,SP,0,3 Crore+,10 Lac+,UTTAR PRADESH,Post Graduate
1226,226,R.Mani,OMALUR,AIADMK,1,4 Crore+,2 Crore+,TAMIL NADU,Graduate Professional
1227,227,Govardhan Mangilal Sharma Alias Lalaji,AAKOLA WEST,BJP,1,5 Crore+,1 Crore+,MAHARASHTRA,Graduate
1228,228,Sita Murmu,JAMA (ST),JMM,3,4 Crore+,0,JHARKHAND,12th Pass
1229,229,Vijay Namdeorao Wadettiwar,BRAMHAPURI,INC,0,44 Crore+,22 Crore+,MAHARASHTRA,10th Pass
1230,230,"Radhakrishnan,K.",UDUMALAIPETTAI,AIADMK,1,0,1 Lac+,TAMIL NADU,Graduate
1231,231,Kento Rina,NARI-KOYU,BJP,0,2 Crore+,0,ARUNACHAL PRADESH,Graduate Professional
1232,232,Krishna Byregowda,BYATARAYANAPURA,INC,2,16 Crore+,95 Lac+,KARNATAKA,Post Graduate
1233,233,Umadevi Lalchand Khatik,HATTA (SC),BJP,0,3 Crore+,5 Lac+,MADHYA PRADESH,12th Pass
1234,234,"Ganesh, R.",UDHAGAMANDALAM,INC,1,2 Crore+,15 Lac+,TAMIL NADU,Post Graduate
1235,235,Saud Alam,THAKURGANJ,RJD,0,63 Lac+,0,BIHAR,Graduate
1236,236,Anupma Jaiswal,BAHRAICH,BJP,0,5 Crore+,1 Lac+,UTTAR PRADESH,Post Graduate
1237,237,Narendra Singh Tomar,DIMANI,BJP,1,2 Crore+,24 Lac+,MADHYA PRADESH,Graduate
1238,238,Namita Akshay Mundada,KAIJ (SC),BJP,0,29 Crore+,5 Crore+,MAHARASHTRA,Graduate Professional
1239,239,Ajay Singh,DEGANA,BJP,0,12 Crore+,2 Lac+,RAJASTHAN,Post Graduate
1240,240,Manoj Tiwary,SHIBPUR,AITC,0,20 Crore+,13 Lac+,WEST BENGAL,8th Pass
1241,241,Dr Y Bharath Shetty,MANGALORE CITY NORTH,BJP,0,11 Crore+,96 Lac+,KARNATAKA,Post Graduate
1242,242,Devendra Kumar Jain,SHIVPURI,BJP,0,27 Crore+,6 Crore+,MADHYA PRADESH,Graduate
1243,243,Kunvarjibhai Narsinhbhai Halpati,MANDVI (ST),BJP,0,1 Crore+,27 Lac+,GUJARAT,Graduate Professional
1244,244,Neel Ratan Singh,SEVAPURI,BJP,2,1 Crore+,0,UTTAR PRADESH,12th Pass
1245,245,Mankal Vaidya,BHATKAL,INC,1,64 Crore+,36 Crore+,KARNATAKA,8th Pass
1246,246,Tushar Govindrao Rathod,MUKHED,BJP,0,4 Crore+,49 Lac+,MAHARASHTRA,Graduate Professional
1247,247,Ritu Khanduri Bhushan,KOTDWAR,BJP,0,7 Crore+,0,UTTARAKHAND,Graduate
1248,248,Dharmjeet Singh,TAKHATPUR,BJP,0,2 Crore+,0,CHHATTISGARH,Graduate
1249,249,Hemanga Thakuria,PALASBARI,BJP,0,5 Lac+,32 Lac+,ASSAM,Post Graduate
1250,250,Adesh Chauhan,B.H.E.L. RANIPUR,BJP,1,1 Crore+,19 Lac+,UTTARAKHAND,12th Pass
1251,251,Anna Dadu Bansode,PIMPRI (SC),NCP,0,2 Crore+,0,MAHARASHTRA,10th Pass
1252,252,Chandrashekhar Deshmukh,MULTAI,BJP,0,4 Crore+,3 Lac+,MADHYA PRADESH,Graduate
1253,253,Tirong Aboh,KHONSA WEST,NPP,0,10 Crore+,0,ARUNACHAL PRADESH,12th Pass
1254,254,Thakor Laxmanji Punjaji (Bakaji),KALOL-GANDHINAGAR,BJP,0,12 Crore+,29 Lac+,GUJARAT,8th Pass
1255,255,Rakibul Hussain,SAMAGURI,INC,0,8 Crore+,57 Lac+,ASSAM,Graduate
1256,256,Rekha Arya,SOMESHWAR (SC),BJP,0,25 Crore+,82 Lac+,UTTARAKHAND,Post Graduate
1257,257,Dhananjay Alias Sudhir Hari Gadgil,SANGLI,BJP,0,52 Crore+,94 Lac+,MAHARASHTRA,Graduate
1258,258,Rajesh Faldessai,CUMBARJUA,INC,1,5 Crore+,2 Crore+,GOA,12th Pass
1259,259,Naresh Puri,SUJANPUR,INC,0,35 Crore+,0,PUNJAB,Graduate
1260,260,Rakesh Kumar Roushan,ISLAMPUR,RJD,0,2 Crore+,15 Lac+,BIHAR,Post Graduate
1261,261,Rajendra Kumar,PRATAPGARH,BJP,2,5 Crore+,16 Lac+,UTTAR PRADESH,Graduate
1262,262,Kaushal Kishore,RAJGIR (SC),JD(U),0,1 Crore+,0,BIHAR,Graduate Professional
1263,263,Ajay Singh,HARRAIYA,BJP,2,13 Crore+,70 Lac+,UTTAR PRADESH,Post Graduate
1264,264,Bamba Lal,SAFIPUR (SC),BJP,0,19 Crore+,5 Crore+,UTTAR PRADESH,Graduate
1265,265,Abdul Hafeez Khan Mohammed,KURNOOL,YSRCP,0,3 Crore+,33 Lac+,ANDHRA PRADESH,Post Graduate
1266,266,Baldev Singh Aulakh,BILASPUR,BJP,0,3 Crore+,1 Crore+,UTTAR PRADESH,Post Graduate
1267,267,Tanveer Sait,NARASIMHARAJA,INC,1,0,38 Lac+,KARNATAKA,Graduate Professional
1268,268,Lakshman Chandra Ghorui,DURGAPUR PASCHIM,BJP,11,1 Crore+,0,WEST BENGAL,12th Pass
1269,269,Kailash Chandra Meena,GARHI (ST),BJP,0,2 Crore+,29 Lac+,RAJASTHAN,12th Pass
1270,270,Chandra Sarathi Behera,CUTTACK SADAR,BJD,0,2 Crore+,14 Lac+,ODISHA,Graduate Professional
1271,271,Vunnamatla Rakada Eliza,CHINTALAPUDI,YSRCP,0,4 Crore+,20 Lac+,ANDHRA PRADESH,Graduate
1272,272,Bandyopadhyay Nayna,CHOWRANGEE,AITC,2,7 Crore+,1 Lac+,WEST BENGAL,12th Pass
1273,273,Kedar Nath Singh,BANIAPUR,RJD,5,2 Crore+,20 Lac+,BIHAR,Graduate
1274,274,Gulabrao Raghunath Patil,JALGAON RURAL,SHS,1,5 Crore+,66 Lac+,MAHARASHTRA,12th Pass
1275,275,Gurmeet Singh Khudian,LAMBI,AAP,0,2 Crore+,20 Lac+,PUNJAB,12th Pass
1276,276,P Jayaram,ALUR,YSRCP,0,88 Lac+,0,ANDHRA PRADESH,10th Pass
1277,277,Nirmal Verma,BISWAN,BJP,3,4 Crore+,9 Lac+,UTTAR PRADESH,Graduate
1278,278,Kedar Hazra,JAMUA (SC),BJP,0,0,14 Lac+,JHARKHAND,Graduate
1279,279,S.S.Mallikarjun,DAVANAGERE NORTH,INC,1,189 Crore+,24 Crore+,KARNATAKA,Graduate
1280,280,Damodar Rawat,JHAJHA,JD(U),1,0,19 Lac+,BIHAR,Post Graduate
1281,281,Dhananjay Panditrao Munde,PARLI,NCP,9,23 Crore+,1 Crore+,MAHARASHTRA,Graduate Professional
1282,282,Kadambur Raju,KOVILPATTI,AIADMK,2,2 Crore+,43 Lac+,TAMIL NADU,12th Pass
1283,283,Lakhan Patel,PATHARIYA,BJP,1,4 Crore+,3 Lac+,MADHYA PRADESH,Post Graduate
1284,284,Shreyasi Singh,JAMUI,BJP,0,4 Crore+,0,BIHAR,Post Graduate
1285,285,Major Sunil Dutt Dwivedi,FARRUKHABAD,BJP,0,4 Crore+,0,UTTAR PRADESH,Graduate Professional
1286,286,Ngursanglur Sanate,TIPAIMUKH (ST),JD(U),0,5 Lac+,2 Lac+,MANIPUR,12th Pass
1287,287,Kantibhai Kalabhai Kharadi,DANTA (ST),INC,0,1 Crore+,15 Lac+,GUJARAT,8th Pass
1288,288,Shrikant Katiyar,BANGERMAU,BJP,1,1 Crore+,9 Lac+,UTTAR PRADESH,Post Graduate
1289,289,Devabhai Punjabhai Malam,KESHOD,BJP,0,4 Crore+,0,GUJARAT,Literate
1290,290,Sardarbhai,KHERALU,BJP,0,39 Crore+,2 Crore+,GUJARAT,Graduate Professional
1291,291,Jagdeep Singh (Kaka Brar),MUKTSAR,AAP,0,13 Crore+,82 Lac+,PUNJAB,8th Pass
1292,292,Laxmi R. Hebbalkar,BELGAUM RURAL,INC,3,13 Crore+,5 Crore+,KARNATAKA,Post Graduate
1293,293,Bandana Kumari,SHALIMAR BAGH,AAP,0,0,14 Lac+,DELHI,Graduate
1294,294,Balraj Kundu,MEHEM,IND,1,141 Crore+,8 Crore+,HARYANA,Graduate
1295,295,G B Jyothi Ganesh,TUMKUR CITY,BJP,0,0,7 Crore+,KARNATAKA,Graduate Professional
1296,296,Jagroop Singh Gill,BATHINDA URBAN,AAP,0,13 Crore+,32 Lac+,PUNJAB,Graduate Professional
1297,297,Pratibha Shukla,AKBARPUR-RANIYA,BJP,1,4 Crore+,2 Lac+,UTTAR PRADESH,Post Graduate
1298,298,Amarpal Singh,SRI HARGOBINDPUR (SC),AAP,1,0,0,PUNJAB,Post Graduate
1299,299,Gauri Shankar,ORAI (SC),BJP,2,79 Lac+,4 Lac+,UTTAR PRADESH,10th Pass
1300,300,Dr. G S Dharmesh,AGRA CANTT. (SC),BJP,1,4 Crore+,0,UTTAR PRADESH,Graduate Professional
1301,301,Aditi Singh,RAE BARELI,BJP,0,30 Crore+,3 Crore+,UTTAR PRADESH,Post Graduate
1302,302,Mudunuri Naga Raja Vara Prasada Raju,NARASAPURAM,YSRCP,1,2 Crore+,2 Lac+,ANDHRA PRADESH,10th Pass
1303,303,Atul Pradhan,SARDHANA,SP,38,0,0,UTTAR PRADESH,Graduate
1304,304,Bhagirathi Devi,RAMNAGAR (SC),BJP,0,65 Lac+,0,BIHAR,5th Pass
1305,305,Kotecha Mihir Chandrakant,MULUND,BJP,0,0,15 Crore+,MAHARASHTRA,10th Pass
1306,306,Jitendra Kumar Ray,MARHAURA,RJD,5,4 Crore+,31 Lac+,BIHAR,Graduate
1307,307,Mahesh Reddy Kasu,GURAZALA,YSRCP,6,7 Crore+,53 Lac+,ANDHRA PRADESH,Graduate Professional
1308,308,Gayatri Raje Puar,DEWAS,BJP,0,17 Crore+,49 Lac+,MADHYA PRADESH,Graduate
1309,309,R. Siva,VILLIANUR,DMK,3,20 Crore+,10 Crore+,PUDUCHERRY,10th Pass
1310,310,Pulak Roy,ULUBERIA DAKSHIN,AITC,0,0,43 Lac+,WEST BENGAL,Graduate
1311,311,Manjinder Singh Lalpura,KHADUR SAHIB,AAP,5,57 Lac+,1 Lac+,PUNJAB,12th Pass
1312,312,Manda Vijay Mhatre,BELAPUR,BJP,1,23 Crore+,4 Crore+,MAHARASHTRA,5th Pass
1313,313,Santosh Raosaheb Danve,BHOKARDAN,BJP,0,13 Crore+,1 Crore+,MAHARASHTRA,Graduate
1314,314,Richards Johnkumar,NELLITHOPE,BJP,0,3 Crore+,81 Lac+,PUDUCHERRY,Graduate Professional
1315,315,Kartush R. Marak,BAGHMARA (ST),IND,0,18 Crore+,4 Crore+,MEGHALAYA,10th Pass
1316,316,Harpal Singh Cheema,DIRBA (SC),AAP,1,1 Crore+,36 Lac+,PUNJAB,Graduate Professional
1317,317,Kumar Shailendra,BIHPUR,BJP,3,2 Crore+,7 Lac+,BIHAR,Graduate Professional
1318,318,Dr. Yogesh Pandagre,AMLA (SC),BJP,0,6 Crore+,2 Crore+,MADHYA PRADESH,Post Graduate
1319,319,Mahendra Pal Meena,JAMWA RAMGARH (ST),BJP,0,2 Crore+,11 Lac+,RAJASTHAN,Post Graduate
1320,320,Krishna Paswan,KHAGA (SC),BJP,0,2 Crore+,45 Lac+,UTTAR PRADESH,10th Pass
1321,321,Shamsher Singh Gogi,ASSANDH,INC,0,12 Crore+,1 Crore+,HARYANA,Graduate Professional
1322,322,Jayeshbhai Vitthalbhai Radadiya,JETPUR,BJP,0,33 Crore+,18 Crore+,GUJARAT,12th Pass
1323,323,Jyotirindra Nath Mitra,KHURDA,BJD,1,5 Crore+,2 Lac+,ODISHA,Graduate
1324,324,Hardeep Singh Mundian,SAHNEWAL,AAP,1,5 Crore+,14 Lac+,PUNJAB,10th Pass
1325,325,Kailash Rajput,TIRWA,BJP,1,0,45 Lac+,UTTAR PRADESH,Graduate Professional
1326,326,Kiran Deo,JAGDALPUR,BJP,0,3 Crore+,15 Lac+,CHHATTISGARH,Graduate Professional
1327,327,Bikash Debbarma,KRISHNAPUR (ST),BJP,0,56 Lac+,8 Lac+,TRIPURA,10th Pass
1328,328,Sunanda Das,BARI,BJD,0,8 Lac+,0,ODISHA,10th Pass
1329,329,Chakrapani M,VANUR (SC),AIADMK,0,1 Crore+,39 Lac+,TAMIL NADU,Graduate
1330,330,Nandamuri Balakrishna,HINDUPUR,TDP,2,274 Crore+,15 Crore+,ANDHRA PRADESH,Graduate
1331,331,Rajkishore Das,MORADA,BJD,3,0,13 Lac+,ODISHA,Graduate
1332,332,Vikram Singh Negi,PRATAPNAGAR,INC,0,2 Crore+,3 Crore+,UTTARAKHAND,Post Graduate
